                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    131,                0.43564,                0.29702,                0.87047,                0.97042,                0.97126,                0.97995,                0.88766,                0.50283,                0.22837,                0.86213,              0.0060792,              0.0060792,              0.0060792
                    132,                0.45455,                 0.2878,                0.89306,                0.97873,                 0.9547,                 0.9667,                0.89406,                0.50243,                0.22753,                0.85612,              0.0060284,              0.0060284,              0.0060284
                    133,                0.44147,                0.28678,                0.88103,                0.97742,                0.96753,                 0.9778,                0.87812,                0.52932,                0.23365,                0.86929,              0.0059775,              0.0059775,              0.0059775
                    134,                0.44328,                0.30036,                0.87236,                0.97448,                0.96446,                0.98025,                0.90616,                0.48873,                0.22139,                 0.8547,              0.0059266,              0.0059266,              0.0059266
                    135,                0.44187,                0.28923,                0.88012,                0.97763,                0.96819,                0.97711,                0.89198,                0.49118,                0.23274,                0.85605,              0.0058755,              0.0058755,              0.0058755
                    136,                0.42359,                0.29602,                0.87163,                0.96972,                0.96682,                0.96946,                0.88829,                0.48201,                0.21969,                0.84638,              0.0058244,              0.0058244,              0.0058244
                    137,                0.41804,                0.27543,                0.86993,                0.97796,                0.96537,                0.97932,                0.89358,                0.48494,                0.24229,                0.85271,              0.0057731,              0.0057731,              0.0057731
                    138,                0.42064,                0.27502,                0.87503,                0.97511,                0.96874,                0.98068,                0.87677,                0.49867,                0.23704,                0.86736,              0.0057218,              0.0057218,              0.0057218
                    139,                0.43518,                0.28263,                0.87337,                0.97629,                0.96892,                0.98081,                0.89102,                0.49586,                0.22403,                0.85597,              0.0056704,              0.0056704,              0.0056704
                    140,                 0.4262,                0.28072,                0.86953,                0.96498,                0.96443,                0.97971,                0.89777,                0.47395,                0.22932,                0.84598,              0.0056189,              0.0056189,              0.0056189
                    141,                0.42219,                0.28003,                0.86641,                0.97731,                0.96929,                0.98049,                0.88831,                0.48496,                 0.2195,                0.85791,              0.0055674,              0.0055674,              0.0055674
                    142,                0.41841,                0.27142,                0.86579,                0.97629,                0.96527,                0.97962,                0.88791,                0.47949,                0.22367,                0.85395,              0.0055158,              0.0055158,              0.0055158
                    143,                0.41456,                0.27508,                0.86475,                0.97982,                0.96212,                0.97721,                0.89679,                0.46983,                0.21829,                0.85038,              0.0054642,              0.0054642,              0.0054642
                    144,                0.42256,                0.27243,                0.87027,                0.97477,                0.96164,                0.98147,                0.90142,                 0.4829,                0.21596,                0.85678,              0.0054125,              0.0054125,              0.0054125
                    145,                0.41459,                0.27236,                0.86556,                0.97587,                0.96687,                0.98167,                0.89691,                0.47852,                0.21186,                0.85627,              0.0053608,              0.0053608,              0.0053608
                    146,                0.42277,                0.27198,                0.88187,                0.97266,                0.96278,                0.97749,                0.89281,                0.49163,                0.21419,                 0.8615,              0.0053091,              0.0053091,              0.0053091
                    147,                0.41375,                0.28229,                0.86731,                0.97027,                0.96293,                0.97836,                0.89336,                0.47161,                0.21476,                 0.8546,              0.0052573,              0.0052573,              0.0052573
                    148,                0.41076,                0.26776,                0.86229,                0.97219,                0.96351,                0.98093,                0.88668,                 0.4875,                0.22403,                0.85826,              0.0052055,              0.0052055,              0.0052055
                    149,                0.39946,                 0.2646,                0.86047,                0.98034,                0.96658,                0.97311,                0.89774,                0.48083,                0.22514,                0.85502,              0.0051537,              0.0051537,              0.0051537
                    150,                0.42998,                0.27173,                0.86929,                 0.9691,                0.96275,                0.97355,                0.89162,                0.49981,                 0.2299,                0.86804,              0.0051018,              0.0051018,              0.0051018
                    151,                0.41824,                0.27292,                0.86511,                0.97353,                0.96798,                0.97318,                0.88713,                0.46616,                0.22127,                0.85185,                0.00505,                0.00505,                0.00505
                    152,                 0.4159,                0.26963,                0.87009,                 0.9841,                0.96433,                0.98357,                0.90447,                0.48144,                0.22267,                 0.8477,              0.0049982,              0.0049982,              0.0049982
                    153,                0.40696,                0.26856,                0.86457,                0.97621,                0.96819,                0.98248,                0.90992,                0.48251,                0.21515,                0.84711,              0.0049463,              0.0049463,              0.0049463
                    154,                0.40264,                0.26283,                0.85651,                0.96941,                0.96103,                0.98064,                0.90692,                0.48993,                0.21938,                0.85174,              0.0048945,              0.0048945,              0.0048945
                    155,                0.41631,                0.26606,                0.87631,                0.97479,                0.95663,                0.98003,                 0.8999,                0.47428,                0.22458,                0.84912,              0.0048427,              0.0048427,              0.0048427
