                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    129,                 0.4958,                0.30005,                0.88389,                0.99235,                0.97819,                0.98623,                0.90874,                 0.4468,                0.20969,                0.84076,              0.0029424,              0.0029424,              0.0029424
                    130,                0.48969,                0.29556,                0.88868,                0.99156,                0.97974,                0.97728,                0.89733,                0.46927,                0.21505,                0.85014,              0.0028723,              0.0028723,              0.0028723
                    131,                0.49142,                0.28722,                0.87973,                0.99821,                0.98667,                 0.9864,                0.90148,                0.48228,                0.22369,                0.85765,              0.0028027,              0.0028027,              0.0028027
                    132,                0.50008,                0.29236,                0.88656,                0.99068,                   0.98,                0.98443,                0.90633,                0.48231,                0.21356,                 0.8524,              0.0027337,              0.0027337,              0.0027337
                    133,                0.48979,                0.29778,                0.88051,                0.99728,                0.98667,                0.98839,                0.90329,                 0.4876,                0.21433,                0.85151,              0.0026653,              0.0026653,              0.0026653
                    134,                 0.4976,                0.29565,                0.88567,                0.99753,                0.98667,                0.99188,                0.90499,                 0.4815,                 0.2084,                 0.8531,              0.0025975,              0.0025975,              0.0025975
                    135,                0.47991,                0.28334,                0.88142,                 0.9908,                   0.98,                0.98446,                0.91112,                0.46707,                0.19978,                 0.8512,              0.0025302,              0.0025302,              0.0025302
                    136,                0.48558,                0.29842,                0.88328,                0.99104,                   0.98,                0.98206,                0.90742,                 0.4558,                0.20396,                0.84794,              0.0024636,              0.0024636,              0.0024636
                    137,                0.47574,                0.29656,                0.88393,                0.99108,                   0.98,                0.98517,                0.91053,                0.47007,                0.19884,                0.85099,              0.0023977,              0.0023977,              0.0023977
                    138,                0.48667,                0.28931,                0.88297,                0.98337,                0.97333,                0.98601,                0.90768,                0.46832,                0.20127,                0.85434,              0.0023323,              0.0023323,              0.0023323
                    139,                0.47591,                 0.2807,                0.87703,                0.98936,                   0.98,                0.99005,                0.90761,                0.48272,                0.20498,                0.85738,              0.0022677,              0.0022677,              0.0022677
                    140,                0.48469,                0.28573,                0.87471,                0.99031,                   0.98,                0.99145,                 0.9132,                 0.4738,                0.20816,                0.85598,              0.0022037,              0.0022037,              0.0022037
                    141,                0.48531,                0.28754,                0.87919,                0.99728,                0.98701,                 0.9908,                0.90585,                0.47164,                0.20578,                0.85678,              0.0021405,              0.0021405,              0.0021405
                    142,                0.47452,                0.27979,                 0.8825,                0.99099,                0.97905,                0.98588,                0.91289,                 0.4692,                0.19924,                0.85458,              0.0020779,              0.0020779,              0.0020779
                    143,                0.45956,                0.28026,                0.87287,                0.98443,                0.97372,                0.97571,                0.90952,                0.45821,                0.19716,                0.84767,              0.0020161,              0.0020161,              0.0020161
                    144,                0.47558,                0.27798,                0.88134,                0.98845,                0.98676,                0.99007,                0.90771,                0.45546,                 0.1997,                0.84381,               0.001955,               0.001955,               0.001955
                    145,                  0.452,                0.26884,                0.86674,                0.99177,                 0.9805,                0.99039,                0.91338,                0.45253,                0.19237,                0.84467,              0.0018948,              0.0018948,              0.0018948
                    146,                0.45951,                0.26963,                0.87518,                0.99212,                0.98092,                0.99071,                0.91912,                0.45417,                0.19349,                 0.8457,              0.0018352,              0.0018352,              0.0018352
                    147,                0.45207,                 0.2681,                0.87709,                0.97475,                0.98551,                0.98554,                0.90436,                0.46158,                0.20328,                0.84909,              0.0017765,              0.0017765,              0.0017765
                    148,                0.46766,                0.26985,                 0.8739,                0.98549,                 0.9808,                0.98772,                0.92018,                0.46605,                0.19162,                0.84845,              0.0017186,              0.0017186,              0.0017186
                    149,                0.45609,                0.26959,                0.87262,                0.99162,                0.98667,                0.99152,                0.91642,                0.46661,                0.19577,                0.84756,              0.0016615,              0.0016615,              0.0016615
                    150,                0.45328,                0.26305,                0.87667,                0.99189,                0.98059,                0.99165,                0.92332,                0.46558,                0.19372,                0.84541,              0.0016052,              0.0016052,              0.0016052
                    151,                0.44272,                 0.2654,                   0.87,                0.98517,                0.97393,                0.97952,                0.91153,                0.46945,                0.19487,                0.84428,              0.0015498,              0.0015498,              0.0015498
                    152,                 0.4664,                0.26993,                0.87427,                0.99097,                0.98084,                0.99059,                0.90756,                0.46888,                0.19336,                0.84386,              0.0014953,              0.0014953,              0.0014953
                    153,                0.44356,                0.25746,                0.86534,                0.98799,                0.98557,                0.98986,                0.90809,                0.45959,                0.19607,                0.84231,              0.0014416,              0.0014416,              0.0014416
