

WARNING ⚠️ inference results will accumulate in RAM unless `stream=True` is passed, causing potential out-of-memory
video 1/1 (frame 2890/3540) /home/lenovo/data/liujiaji/Oildata/DJI_20240927095133_0001_S.MP4: 480x800 1 Well with car, 11.2ms
video 1/1 (frame 2891/3540) /home/lenovo/data/liujiaji/Oildata/DJI_20240927095133_0001_S.MP4: 480x800 1 Well with car, 11.2ms
video 1/1 (frame 2892/3540) /home/lenovo/data/liujiaji/Oildata/DJI_20240927095133_0001_S.MP4: 480x800 1 Well with car, 11.2ms
video 1/1 (frame 2893/3540) /home/lenovo/data/liujiaji/Oildata/DJI_20240927095133_0001_S.MP4: 480x800 1 Well with car, 11.2ms
video 1/1 (frame 2894/3540) /home/lenovo/data/liujiaji/Oildata/DJI_20240927095133_0001_S.MP4: 480x800 1 Well with car, 11.2ms
video 1/1 (frame 2895/3540) /home/lenovo/data/liujiaji/Oildata/DJI_20240927095133_0001_S.MP4: 480x800 1 Well with car, 11.2ms
video 1/1 (frame 2896/3540) /home/lenovo/data/liujiaji/Oildata/DJI_20240927095133_0001_S.MP4: 480x800 1 Well with car, 11.2ms
video 1/1 (frame 2897/3540) /home/lenovo/data/liujiaji/Oildata/DJI_20240927095133_0001_S.MP4: 480x800 1 Well with car, 11.3ms
video 1/1 (frame 2898/3540) /home/lenovo/data/liujiaji/Oildata/DJI_20240927095133_0001_S.MP4: 480x800 1 Well with car, 11.2ms
video 1/1 (frame 2899/3540) /home/lenovo/data/liujiaji/Oildata/DJI_20240927095133_0001_S.MP4: 480x800 1 Well with car, 11.2ms
video 1/1 (frame 2900/3540) /home/lenovo/data/liujiaji/Oildata/DJI_20240927095133_0001_S.MP4: 480x800 1 Well with car, 11.2ms
video 1/1 (frame 2901/3540) /home/lenovo/data/liujiaji/Oildata/DJI_20240927095133_0001_S.MP4: 480x800 1 Well with car, 11.2ms
video 1/1 (frame 2902/3540) /home/lenovo/data/liujiaji/Oildata/DJI_20240927095133_0001_S.MP4: 480x800 1 Well with car, 11.2ms
video 1/1 (frame 2903/3540) /home/lenovo/data/liujiaji/Oildata/DJI_20240927095133_0001_S.MP4: 480x800 1 Well with car, 11.2ms
video 1/1 (frame 2904/3540) /home/lenovo/data/liujiaji/Oildata/DJI_20240927095133_0001_S.MP4: 480x800 1 Well with car, 11.2ms
video 1/1 (frame 2905/3540) /home/lenovo/data/liujiaji/Oildata/DJI_20240927095133_0001_S.MP4: 480x800 1 Well with car, 13.3ms
video 1/1 (frame 2906/3540) /home/lenovo/data/liujiaji/Oildata/DJI_20240927095133_0001_S.MP4: 480x800 1 Well with car, 11.2ms
video 1/1 (frame 2907/3540) /home/lenovo/data/liujiaji/Oildata/DJI_20240927095133_0001_S.MP4: 480x800 1 Well with car, 11.2ms
video 1/1 (frame 2908/3540) /home/lenovo/data/liujiaji/Oildata/DJI_20240927095133_0001_S.MP4: 480x800 1 Well with car, 11.2ms
video 1/1 (frame 2909/3540) /home/lenovo/data/liujiaji/Oildata/DJI_20240927095133_0001_S.MP4: 480x800 1 Well with car, 13.3ms
video 1/1 (frame 2910/3540) /home/lenovo/data/liujiaji/Oildata/DJI_20240927095133_0001_S.MP4: 480x800 1 Well with car, 11.2ms
video 1/1 (frame 2911/3540) /home/lenovo/data/liujiaji/Oildata/DJI_20240927095133_0001_S.MP4: 480x800 1 Well with car, 11.2ms
video 1/1 (frame 2912/3540) /home/lenovo/data/liujiaji/Oildata/DJI_20240927095133_0001_S.MP4: 480x800 1 Well with car, 11.2ms
video 1/1 (frame 2913/3540) /home/lenovo/data/liujiaji/Oildata/DJI_20240927095133_0001_S.MP4: 480x800 1 Well with car, 11.2ms
video 1/1 (frame 2914/3540) /home/lenovo/data/liujiaji/Oildata/DJI_20240927095133_0001_S.MP4: 480x800 1 Well with car, 11.2ms
video 1/1 (frame 2915/3540) /home/lenovo/data/liujiaji/Oildata/DJI_20240927095133_0001_S.MP4: 480x800 1 Well with car, 11.2ms
video 1/1 (frame 2916/3540) /home/lenovo/data/liujiaji/Oildata/DJI_20240927095133_0001_S.MP4: 480x800 1 Well with car, 11.2ms
video 1/1 (frame 2917/3540) /home/lenovo/data/liujiaji/Oildata/DJI_20240927095133_0001_S.MP4: 480x800 1 Well with car, 11.2ms
video 1/1 (frame 2918/3540) /home/lenovo/data/liujiaji/Oildata/DJI_20240927095133_0001_S.MP4: 480x800 1 Well with car, 11.2ms
video 1/1 (frame 2919/3540) /home/lenovo/data/liujiaji/Oildata/DJI_20240927095133_0001_S.MP4: 480x800 1 Well with car, 11.2ms
video 1/1 (frame 2920/3540) /home/lenovo/data/liujiaji/Oildata/DJI_20240927095133_0001_S.MP4: 480x800 1 Well with car, 11.2ms
video 1/1 (frame 2921/3540) /home/lenovo/data/liujiaji/Oildata/DJI_20240927095133_0001_S.MP4: 480x800 1 Well with car, 11.2ms
video 1/1 (frame 2922/3540) /home/lenovo/data/liujiaji/Oildata/DJI_20240927095133_0001_S.MP4: 480x800 1 Well with car, 11.2ms
video 1/1 (frame 2923/3540) /home/lenovo/data/liujiaji/Oildata/DJI_20240927095133_0001_S.MP4: 480x800 1 Well with car, 11.2ms
video 1/1 (frame 2924/3540) /home/lenovo/data/liujiaji/Oildata/DJI_20240927095133_0001_S.MP4: 480x800 1 Well with car, 11.2ms
video 1/1 (frame 2925/3540) /home/lenovo/data/liujiaji/Oildata/DJI_20240927095133_0001_S.MP4: 480x800 1 Well with car, 11.2ms
video 1/1 (frame 2926/3540) /home/lenovo/data/liujiaji/Oildata/DJI_20240927095133_0001_S.MP4: 480x800 1 Well with car, 11.2ms
video 1/1 (frame 2927/3540) /home/lenovo/data/liujiaji/Oildata/DJI_20240927095133_0001_S.MP4: 480x800 1 Well with car, 11.2ms
video 1/1 (frame 2928/3540) /home/lenovo/data/liujiaji/Oildata/DJI_20240927095133_0001_S.MP4: 480x800 1 Well with car, 11.2ms
video 1/1 (frame 2929/3540) /home/lenovo/data/liujiaji/Oildata/DJI_20240927095133_0001_S.MP4: 480x800 1 Well with car, 11.2ms
video 1/1 (frame 2930/3540) /home/lenovo/data/liujiaji/Oildata/DJI_20240927095133_0001_S.MP4: 480x800 1 Well with car, 11.2ms
video 1/1 (frame 2931/3540) /home/lenovo/data/liujiaji/Oildata/DJI_20240927095133_0001_S.MP4: 480x800 1 Well with car, 11.2ms
video 1/1 (frame 2932/3540) /home/lenovo/data/liujiaji/Oildata/DJI_20240927095133_0001_S.MP4: 480x800 1 Well with car, 11.2ms
video 1/1 (frame 2933/3540) /home/lenovo/data/liujiaji/Oildata/DJI_20240927095133_0001_S.MP4: 480x800 1 Well with car, 13.3ms
video 1/1 (frame 2934/3540) /home/lenovo/data/liujiaji/Oildata/DJI_20240927095133_0001_S.MP4: 480x800 1 Well with car, 13.5ms
video 1/1 (frame 2935/3540) /home/lenovo/data/liujiaji/Oildata/DJI_20240927095133_0001_S.MP4: 480x800 1 Well with car, 13.5ms
video 1/1 (frame 2936/3540) /home/lenovo/data/liujiaji/Oildata/DJI_20240927095133_0001_S.MP4: 480x800 1 Well with car, 13.4ms
video 1/1 (frame 2937/3540) /home/lenovo/data/liujiaji/Oildata/DJI_20240927095133_0001_S.MP4: 480x800 1 Well with car, 13.5ms
video 1/1 (frame 2938/3540) /home/lenovo/data/liujiaji/Oildata/DJI_20240927095133_0001_S.MP4: 480x800 1 Well with car, 11.2ms
video 1/1 (frame 2939/3540) /home/lenovo/data/liujiaji/Oildata/DJI_20240927095133_0001_S.MP4: 480x800 1 Well with car, 11.2ms
video 1/1 (frame 2940/3540) /home/lenovo/data/liujiaji/Oildata/DJI_20240927095133_0001_S.MP4: 480x800 1 Well with car, 13.3ms
video 1/1 (frame 2941/3540) /home/lenovo/data/liujiaji/Oildata/DJI_20240927095133_0001_S.MP4: 480x800 1 Well with car, 13.5ms
video 1/1 (frame 2942/3540) /home/lenovo/data/liujiaji/Oildata/DJI_20240927095133_0001_S.MP4: 480x800 1 Well with car, 13.4ms
video 1/1 (frame 2943/3540) /home/lenovo/data/liujiaji/Oildata/DJI_20240927095133_0001_S.MP4: 480x800 1 Well with car, 13.5ms
video 1/1 (frame 2944/3540) /home/lenovo/data/liujiaji/Oildata/DJI_20240927095133_0001_S.MP4: 480x800 1 Well with car, 13.5ms
video 1/1 (frame 2945/3540) /home/lenovo/data/liujiaji/Oildata/DJI_20240927095133_0001_S.MP4: 480x800 1 Well with car, 13.5ms
video 1/1 (frame 2946/3540) /home/lenovo/data/liujiaji/Oildata/DJI_20240927095133_0001_S.MP4: 480x800 1 Well with car, 13.5ms
video 1/1 (frame 2947/3540) /home/lenovo/data/liujiaji/Oildata/DJI_20240927095133_0001_S.MP4: 480x800 1 Well with car, 13.5ms
video 1/1 (frame 2948/3540) /home/lenovo/data/liujiaji/Oildata/DJI_20240927095133_0001_S.MP4: 480x800 (no detections), 13.4ms
video 1/1 (frame 2949/3540) /home/lenovo/data/liujiaji/Oildata/DJI_20240927095133_0001_S.MP4: 480x800 (no detections), 9.1ms
video 1/1 (frame 2950/3540) /home/lenovo/data/liujiaji/Oildata/DJI_20240927095133_0001_S.MP4: 480x800 (no detections), 9.0ms
video 1/1 (frame 2951/3540) /home/lenovo/data/liujiaji/Oildata/DJI_20240927095133_0001_S.MP4: 480x800 (no detections), 9.0ms
video 1/1 (frame 2952/3540) /home/lenovo/data/liujiaji/Oildata/DJI_20240927095133_0001_S.MP4: 480x800 (no detections), 9.0ms
video 1/1 (frame 2953/3540) /home/lenovo/data/liujiaji/Oildata/DJI_20240927095133_0001_S.MP4: 480x800 (no detections), 9.0ms
video 1/1 (frame 2954/3540) /home/lenovo/data/liujiaji/Oildata/DJI_20240927095133_0001_S.MP4: 480x800 1 Well with car, 9.0ms
video 1/1 (frame 2955/3540) /home/lenovo/data/liujiaji/Oildata/DJI_20240927095133_0001_S.MP4: 480x800 1 Well with car, 13.4ms
video 1/1 (frame 2956/3540) /home/lenovo/data/liujiaji/Oildata/DJI_20240927095133_0001_S.MP4: 480x800 1 Well with car, 13.5ms
video 1/1 (frame 2957/3540) /home/lenovo/data/liujiaji/Oildata/DJI_20240927095133_0001_S.MP4: 480x800 1 Well with car, 13.5ms
video 1/1 (frame 2958/3540) /home/lenovo/data/liujiaji/Oildata/DJI_20240927095133_0001_S.MP4: 480x800 1 Well with car, 13.5ms
video 1/1 (frame 2959/3540) /home/lenovo/data/liujiaji/Oildata/DJI_20240927095133_0001_S.MP4: 480x800 1 Well with car, 13.5ms
video 1/1 (frame 2960/3540) /home/lenovo/data/liujiaji/Oildata/DJI_20240927095133_0001_S.MP4: 480x800 1 Well with car, 13.5ms
video 1/1 (frame 2961/3540) /home/lenovo/data/liujiaji/Oildata/DJI_20240927095133_0001_S.MP4: 480x800 1 Well with car, 13.5ms
video 1/1 (frame 2962/3540) /home/lenovo/data/liujiaji/Oildata/DJI_20240927095133_0001_S.MP4: 480x800 1 Well with car, 13.5ms
video 1/1 (frame 2963/3540) /home/lenovo/data/liujiaji/Oildata/DJI_20240927095133_0001_S.MP4: 480x800 1 Well with car, 13.5ms
video 1/1 (frame 2964/3540) /home/lenovo/data/liujiaji/Oildata/DJI_20240927095133_0001_S.MP4: 480x800 1 Well with car, 13.4ms
video 1/1 (frame 2965/3540) /home/lenovo/data/liujiaji/Oildata/DJI_20240927095133_0001_S.MP4: 480x800 1 Well with car, 13.5ms
video 1/1 (frame 2966/3540) /home/lenovo/data/liujiaji/Oildata/DJI_20240927095133_0001_S.MP4: 480x800 1 Well with car, 13.5ms
video 1/1 (frame 2967/3540) /home/lenovo/data/liujiaji/Oildata/DJI_20240927095133_0001_S.MP4: 480x800 1 Well with car, 13.5ms
video 1/1 (frame 2968/3540) /home/lenovo/data/liujiaji/Oildata/DJI_20240927095133_0001_S.MP4: 480x800 1 Well with car, 13.5ms
video 1/1 (frame 2969/3540) /home/lenovo/data/liujiaji/Oildata/DJI_20240927095133_0001_S.MP4: 480x800 1 Well with car, 13.5ms
video 1/1 (frame 2970/3540) /home/lenovo/data/liujiaji/Oildata/DJI_20240927095133_0001_S.MP4: 480x800 1 Well with car, 13.5ms
video 1/1 (frame 2971/3540) /home/lenovo/data/liujiaji/Oildata/DJI_20240927095133_0001_S.MP4: 480x800 1 Well with car, 13.4ms
video 1/1 (frame 2972/3540) /home/lenovo/data/liujiaji/Oildata/DJI_20240927095133_0001_S.MP4: 480x800 1 Well with car, 13.5ms
video 1/1 (frame 2973/3540) /home/lenovo/data/liujiaji/Oildata/DJI_20240927095133_0001_S.MP4: 480x800 1 Well with car, 13.6ms
video 1/1 (frame 2974/3540) /home/lenovo/data/liujiaji/Oildata/DJI_20240927095133_0001_S.MP4: 480x800 1 Well with car, 13.5ms
video 1/1 (frame 2975/3540) /home/lenovo/data/liujiaji/Oildata/DJI_20240927095133_0001_S.MP4: 480x800 1 Well with car, 13.5ms
video 1/1 (frame 2976/3540) /home/lenovo/data/liujiaji/Oildata/DJI_20240927095133_0001_S.MP4: 480x800 1 Well with car, 13.5ms
video 1/1 (frame 2977/3540) /home/lenovo/data/liujiaji/Oildata/DJI_20240927095133_0001_S.MP4: 480x800 1 Well with car, 13.5ms
video 1/1 (frame 2978/3540) /home/lenovo/data/liujiaji/Oildata/DJI_20240927095133_0001_S.MP4: 480x800 1 Well with car, 13.5ms
video 1/1 (frame 2979/3540) /home/lenovo/data/liujiaji/Oildata/DJI_20240927095133_0001_S.MP4: 480x800 1 Well with car, 13.5ms
video 1/1 (frame 2980/3540) /home/lenovo/data/liujiaji/Oildata/DJI_20240927095133_0001_S.MP4: 480x800 1 Well with car, 13.5ms
video 1/1 (frame 2981/3540) /home/lenovo/data/liujiaji/Oildata/DJI_20240927095133_0001_S.MP4: 480x800 1 Well with car, 13.5ms
video 1/1 (frame 2982/3540) /home/lenovo/data/liujiaji/Oildata/DJI_20240927095133_0001_S.MP4: 480x800 1 Well with car, 13.5ms
video 1/1 (frame 2983/3540) /home/lenovo/data/liujiaji/Oildata/DJI_20240927095133_0001_S.MP4: 480x800 1 Well with car, 13.5ms
video 1/1 (frame 2984/3540) /home/lenovo/data/liujiaji/Oildata/DJI_20240927095133_0001_S.MP4: 480x800 1 Well with car, 11.3ms
video 1/1 (frame 2985/3540) /home/lenovo/data/liujiaji/Oildata/DJI_20240927095133_0001_S.MP4: 480x800 1 Well with car, 13.5ms
video 1/1 (frame 2986/3540) /home/lenovo/data/liujiaji/Oildata/DJI_20240927095133_0001_S.MP4: 480x800 (no detections), 13.5ms
video 1/1 (frame 2987/3540) /home/lenovo/data/liujiaji/Oildata/DJI_20240927095133_0001_S.MP4: 480x800 1 Well with car, 6.7ms
video 1/1 (frame 2988/3540) /home/lenovo/data/liujiaji/Oildata/DJI_20240927095133_0001_S.MP4: 480x800 1 Well with car, 9.0ms
video 1/1 (frame 2989/3540) /home/lenovo/data/liujiaji/Oildata/DJI_20240927095133_0001_S.MP4: 480x800 1 Well with car, 9.0ms
video 1/1 (frame 2990/3540) /home/lenovo/data/liujiaji/Oildata/DJI_20240927095133_0001_S.MP4: 480x800 (no detections), 11.3ms
video 1/1 (frame 2991/3540) /home/lenovo/data/liujiaji/Oildata/DJI_20240927095133_0001_S.MP4: 480x800 (no detections), 9.1ms
video 1/1 (frame 2992/3540) /home/lenovo/data/liujiaji/Oildata/DJI_20240927095133_0001_S.MP4: 480x800 (no detections), 6.7ms
video 1/1 (frame 2993/3540) /home/lenovo/data/liujiaji/Oildata/DJI_20240927095133_0001_S.MP4: 480x800 (no detections), 6.7ms
video 1/1 (frame 2994/3540) /home/lenovo/data/liujiaji/Oildata/DJI_20240927095133_0001_S.MP4: 480x800 (no detections), 6.5ms
video 1/1 (frame 2995/3540) /home/lenovo/data/liujiaji/Oildata/DJI_20240927095133_0001_S.MP4: 480x800 (no detections), 6.5ms
video 1/1 (frame 2996/3540) /home/lenovo/data/liujiaji/Oildata/DJI_20240927095133_0001_S.MP4: 480x800 1 Well with car, 6.5ms
video 1/1 (frame 2997/3540) /home/lenovo/data/liujiaji/Oildata/DJI_20240927095133_0001_S.MP4: 480x800 (no detections), 6.5ms
video 1/1 (frame 2998/3540) /home/lenovo/data/liujiaji/Oildata/DJI_20240927095133_0001_S.MP4: 480x800 (no detections), 6.5ms
video 1/1 (frame 2999/3540) /home/lenovo/data/liujiaji/Oildata/DJI_20240927095133_0001_S.MP4: 480x800 (no detections), 6.4ms
video 1/1 (frame 3000/3540) /home/lenovo/data/liujiaji/Oildata/DJI_20240927095133_0001_S.MP4: 480x800 (no detections), 7.1ms
video 1/1 (frame 3001/3540) /home/lenovo/data/liujiaji/Oildata/DJI_20240927095133_0001_S.MP4: 480x800 1 Warning-Stacks with car, 13.4ms
video 1/1 (frame 3002/3540) /home/lenovo/data/liujiaji/Oildata/DJI_20240927095133_0001_S.MP4: 480x800 (no detections), 13.5ms
video 1/1 (frame 3003/3540) /home/lenovo/data/liujiaji/Oildata/DJI_20240927095133_0001_S.MP4: 480x800 (no detections), 9.0ms
video 1/1 (frame 3004/3540) /home/lenovo/data/liujiaji/Oildata/DJI_20240927095133_0001_S.MP4: 480x800 (no detections), 9.0ms
video 1/1 (frame 3005/3540) /home/lenovo/data/liujiaji/Oildata/DJI_20240927095133_0001_S.MP4: 480x800 1 Warning-Stacks with car, 6.7ms
video 1/1 (frame 3006/3540) /home/lenovo/data/liujiaji/Oildata/DJI_20240927095133_0001_S.MP4: 480x800 (no detections), 9.0ms
video 1/1 (frame 3007/3540) /home/lenovo/data/liujiaji/Oildata/DJI_20240927095133_0001_S.MP4: 480x800 1 Warning-Stacks with car, 6.7ms
video 1/1 (frame 3008/3540) /home/lenovo/data/liujiaji/Oildata/DJI_20240927095133_0001_S.MP4: 480x800 (no detections), 9.0ms
video 1/1 (frame 3009/3540) /home/lenovo/data/liujiaji/Oildata/DJI_20240927095133_0001_S.MP4: 480x800 (no detections), 6.7ms
video 1/1 (frame 3010/3540) /home/lenovo/data/liujiaji/Oildata/DJI_20240927095133_0001_S.MP4: 480x800 (no detections), 6.5ms
video 1/1 (frame 3011/3540) /home/lenovo/data/liujiaji/Oildata/DJI_20240927095133_0001_S.MP4: 480x800 (no detections), 6.5ms
video 1/1 (frame 3012/3540) /home/lenovo/data/liujiaji/Oildata/DJI_20240927095133_0001_S.MP4: 480x800 (no detections), 6.5ms
video 1/1 (frame 3013/3540) /home/lenovo/data/liujiaji/Oildata/DJI_20240927095133_0001_S.MP4: 480x800 1 Warning-Stacks with car, 6.5ms
video 1/1 (frame 3014/3540) /home/lenovo/data/liujiaji/Oildata/DJI_20240927095133_0001_S.MP4: 480x800 1 Warning-Stacks with car, 6.5ms
video 1/1 (frame 3015/3540) /home/lenovo/data/liujiaji/Oildata/DJI_20240927095133_0001_S.MP4: 480x800 1 Warning-Stacks with car, 6.5ms
video 1/1 (frame 3016/3540) /home/lenovo/data/liujiaji/Oildata/DJI_20240927095133_0001_S.MP4: 480x800 1 Warning-Stacks with car, 6.5ms
video 1/1 (frame 3017/3540) /home/lenovo/data/liujiaji/Oildata/DJI_20240927095133_0001_S.MP4: 480x800 1 Warning-Stacks with car, 6.4ms
video 1/1 (frame 3018/3540) /home/lenovo/data/liujiaji/Oildata/DJI_20240927095133_0001_S.MP4: 480x800 1 Warning-Stacks with car, 6.5ms
video 1/1 (frame 3019/3540) /home/lenovo/data/liujiaji/Oildata/DJI_20240927095133_0001_S.MP4: 480x800 1 Warning-Stacks with car, 6.5ms
video 1/1 (frame 3020/3540) /home/lenovo/data/liujiaji/Oildata/DJI_20240927095133_0001_S.MP4: 480x800 1 Warning-Stacks with car, 7.1ms
video 1/1 (frame 3021/3540) /home/lenovo/data/liujiaji/Oildata/DJI_20240927095133_0001_S.MP4: 480x800 1 Warning-Stacks with car, 11.2ms
video 1/1 (frame 3022/3540) /home/lenovo/data/liujiaji/Oildata/DJI_20240927095133_0001_S.MP4: 480x800 1 Warning-Stacks with car, 13.5ms
video 1/1 (frame 3023/3540) /home/lenovo/data/liujiaji/Oildata/DJI_20240927095133_0001_S.MP4: 480x800 1 Warning-Stacks with car, 11.3ms
video 1/1 (frame 3024/3540) /home/lenovo/data/liujiaji/Oildata/DJI_20240927095133_0001_S.MP4: 480x800 1 Warning-Stacks with car, 9.0ms
video 1/1 (frame 3025/3540) /home/lenovo/data/liujiaji/Oildata/DJI_20240927095133_0001_S.MP4: 480x800 1 Warning-Stacks with car, 8.9ms
video 1/1 (frame 3026/3540) /home/lenovo/data/liujiaji/Oildata/DJI_20240927095133_0001_S.MP4: 480x800 1 Warning-Stacks with car, 9.0ms
video 1/1 (frame 3027/3540) /home/lenovo/data/liujiaji/Oildata/DJI_20240927095133_0001_S.MP4: 480x800 1 Warning-Stacks with car, 13.6ms
video 1/1 (frame 3028/3540) /home/lenovo/data/liujiaji/Oildata/DJI_20240927095133_0001_S.MP4: 480x800 1 Warning-Stacks with car, 13.6ms
video 1/1 (frame 3029/3540) /home/lenovo/data/liujiaji/Oildata/DJI_20240927095133_0001_S.MP4: 480x800 1 Warning-Stacks with car, 11.3ms
video 1/1 (frame 3030/3540) /home/lenovo/data/liujiaji/Oildata/DJI_20240927095133_0001_S.MP4: 480x800 1 Warning-Stacks with car, 13.6ms
video 1/1 (frame 3031/3540) /home/lenovo/data/liujiaji/Oildata/DJI_20240927095133_0001_S.MP4: 480x800 1 Warning-Stacks with car, 13.6ms
video 1/1 (frame 3032/3540) /home/lenovo/data/liujiaji/Oildata/DJI_20240927095133_0001_S.MP4: 480x800 (no detections), 13.5ms
video 1/1 (frame 3033/3540) /home/lenovo/data/liujiaji/Oildata/DJI_20240927095133_0001_S.MP4: 480x800 (no detections), 9.0ms
video 1/1 (frame 3034/3540) /home/lenovo/data/liujiaji/Oildata/DJI_20240927095133_0001_S.MP4: 480x800 (no detections), 9.0ms
video 1/1 (frame 3035/3540) /home/lenovo/data/liujiaji/Oildata/DJI_20240927095133_0001_S.MP4: 480x800 (no detections), 9.0ms
video 1/1 (frame 3036/3540) /home/lenovo/data/liujiaji/Oildata/DJI_20240927095133_0001_S.MP4: 480x800 (no detections), 6.7ms
video 1/1 (frame 3037/3540) /home/lenovo/data/liujiaji/Oildata/DJI_20240927095133_0001_S.MP4: 480x800 (no detections), 6.4ms
video 1/1 (frame 3038/3540) /home/lenovo/data/liujiaji/Oildata/DJI_20240927095133_0001_S.MP4: 480x800 (no detections), 6.5ms
video 1/1 (frame 3039/3540) /home/lenovo/data/liujiaji/Oildata/DJI_20240927095133_0001_S.MP4: 480x800 (no detections), 6.5ms
video 1/1 (frame 3040/3540) /home/lenovo/data/liujiaji/Oildata/DJI_20240927095133_0001_S.MP4: 480x800 (no detections), 6.5ms
video 1/1 (frame 3041/3540) /home/lenovo/data/liujiaji/Oildata/DJI_20240927095133_0001_S.MP4: 480x800 (no detections), 6.5ms
video 1/1 (frame 3042/3540) /home/lenovo/data/liujiaji/Oildata/DJI_20240927095133_0001_S.MP4: 480x800 (no detections), 6.5ms
video 1/1 (frame 3043/3540) /home/lenovo/data/liujiaji/Oildata/DJI_20240927095133_0001_S.MP4: 480x800 (no detections), 6.8ms
video 1/1 (frame 3044/3540) /home/lenovo/data/liujiaji/Oildata/DJI_20240927095133_0001_S.MP4: 480x800 (no detections), 13.5ms
video 1/1 (frame 3045/3540) /home/lenovo/data/liujiaji/Oildata/DJI_20240927095133_0001_S.MP4: 480x800 (no detections), 9.0ms
video 1/1 (frame 3046/3540) /home/lenovo/data/liujiaji/Oildata/DJI_20240927095133_0001_S.MP4: 480x800 (no detections), 9.0ms
video 1/1 (frame 3047/3540) /home/lenovo/data/liujiaji/Oildata/DJI_20240927095133_0001_S.MP4: 480x800 (no detections), 9.0ms
video 1/1 (frame 3048/3540) /home/lenovo/data/liujiaji/Oildata/DJI_20240927095133_0001_S.MP4: 480x800 (no detections), 9.0ms
video 1/1 (frame 3049/3540) /home/lenovo/data/liujiaji/Oildata/DJI_20240927095133_0001_S.MP4: 480x800 (no detections), 9.0ms
video 1/1 (frame 3050/3540) /home/lenovo/data/liujiaji/Oildata/DJI_20240927095133_0001_S.MP4: 480x800 (no detections), 9.0ms
video 1/1 (frame 3051/3540) /home/lenovo/data/liujiaji/Oildata/DJI_20240927095133_0001_S.MP4: 480x800 (no detections), 9.0ms
video 1/1 (frame 3052/3540) /home/lenovo/data/liujiaji/Oildata/DJI_20240927095133_0001_S.MP4: 480x800 (no detections), 9.0ms
video 1/1 (frame 3053/3540) /home/lenovo/data/liujiaji/Oildata/DJI_20240927095133_0001_S.MP4: 480x800 (no detections), 9.0ms
video 1/1 (frame 3054/3540) /home/lenovo/data/liujiaji/Oildata/DJI_20240927095133_0001_S.MP4: 480x800 (no detections), 9.0ms
video 1/1 (frame 3055/3540) /home/lenovo/data/liujiaji/Oildata/DJI_20240927095133_0001_S.MP4: 480x800 (no detections), 9.0ms
video 1/1 (frame 3056/3540) /home/lenovo/data/liujiaji/Oildata/DJI_20240927095133_0001_S.MP4: 480x800 (no detections), 6.7ms
video 1/1 (frame 3057/3540) /home/lenovo/data/liujiaji/Oildata/DJI_20240927095133_0001_S.MP4: 480x800 (no detections), 6.7ms
video 1/1 (frame 3058/3540) /home/lenovo/data/liujiaji/Oildata/DJI_20240927095133_0001_S.MP4: 480x800 (no detections), 6.7ms
video 1/1 (frame 3059/3540) /home/lenovo/data/liujiaji/Oildata/DJI_20240927095133_0001_S.MP4: 480x800 (no detections), 6.5ms
video 1/1 (frame 3060/3540) /home/lenovo/data/liujiaji/Oildata/DJI_20240927095133_0001_S.MP4: 480x800 (no detections), 6.5ms
video 1/1 (frame 3061/3540) /home/lenovo/data/liujiaji/Oildata/DJI_20240927095133_0001_S.MP4: 480x800 (no detections), 6.5ms
video 1/1 (frame 3062/3540) /home/lenovo/data/liujiaji/Oildata/DJI_20240927095133_0001_S.MP4: 480x800 (no detections), 6.5ms
video 1/1 (frame 3063/3540) /home/lenovo/data/liujiaji/Oildata/DJI_20240927095133_0001_S.MP4: 480x800 (no detections), 6.4ms
video 1/1 (frame 3064/3540) /home/lenovo/data/liujiaji/Oildata/DJI_20240927095133_0001_S.MP4: 480x800 (no detections), 6.5ms
video 1/1 (frame 3065/3540) /home/lenovo/data/liujiaji/Oildata/DJI_20240927095133_0001_S.MP4: 480x800 (no detections), 7.1ms
video 1/1 (frame 3066/3540) /home/lenovo/data/liujiaji/Oildata/DJI_20240927095133_0001_S.MP4: 480x800 (no detections), 13.3ms
video 1/1 (frame 3067/3540) /home/lenovo/data/liujiaji/Oildata/DJI_20240927095133_0001_S.MP4: 480x800 (no detections), 9.0ms
video 1/1 (frame 3068/3540) /home/lenovo/data/liujiaji/Oildata/DJI_20240927095133_0001_S.MP4: 480x800 (no detections), 6.7ms
video 1/1 (frame 3069/3540) /home/lenovo/data/liujiaji/Oildata/DJI_20240927095133_0001_S.MP4: 480x800 (no detections), 6.5ms
video 1/1 (frame 3070/3540) /home/lenovo/data/liujiaji/Oildata/DJI_20240927095133_0001_S.MP4: 480x800 (no detections), 6.5ms
video 1/1 (frame 3071/3540) /home/lenovo/data/liujiaji/Oildata/DJI_20240927095133_0001_S.MP4: 480x800 (no detections), 6.5ms
video 1/1 (frame 3072/3540) /home/lenovo/data/liujiaji/Oildata/DJI_20240927095133_0001_S.MP4: 480x800 (no detections), 6.5ms
video 1/1 (frame 3073/3540) /home/lenovo/data/liujiaji/Oildata/DJI_20240927095133_0001_S.MP4: 480x800 (no detections), 6.4ms
video 1/1 (frame 3074/3540) /home/lenovo/data/liujiaji/Oildata/DJI_20240927095133_0001_S.MP4: 480x800 (no detections), 6.5ms
video 1/1 (frame 3075/3540) /home/lenovo/data/liujiaji/Oildata/DJI_20240927095133_0001_S.MP4: 480x800 (no detections), 7.1ms
